Outcome 8 Result 8a Measures of Association Table
" "
Generated by TriNetX
" "
" "
Cohort Statistics
Cohort,Cohort Name,Patients in Cohort,Patients with Outcome,Risk
1,CX3 7.0,5210,13,0.0024952015355086373
2,Unnamed,5210,32,0.006142034548944338
" "
" "
Risk Difference
Risk Difference,95 % CI Lower,95 % CI Upper,z,p
-0.003646833013435701,-0.006164027832845828,-0.0011296381940255743,-2.8384885772088486,0.004532774173952145
" "
" "
Risk Ratio
Risk Ratio,95 % CI Lower,95 % CI Upper
0.40625,0.21346564979983318,0.7731410775211712
" "
" "
Odds Ratio
Odds Ratio,95 % CI Lower,95 % CI Upper
0.40476476813546275,0.21219818411345365,0.7720825614424643
